month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipIntensityMaxTime,precipAccumulation,daylight_duration,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_partly-cloudy-night,icon_rain,precipType_None,precipType_rain,precipType_snow
8.0,21.0,2017.0,89.26,17.0,71.06,7.0,89.26,17.0,71.87,6.0,0.66,70.26,0.8,0.0,0.0031,0.0412,0.58,1016.06,6.116666666666666,19.716666666666665,84.15,17.0,70.11,7.0,5.0,12.0,9.86,209.0,11.06,18.0,2.05,1.0,0.0,13.599999999999998,0,0,0,0,0,1,0,1,0
8.0,22.0,2017.0,79.09,15.0,58.43,6.0,79.09,15.0,66.29,23.0,0.67,62.26,0.71,0.04,0.0077,0.0802,0.9,1012.01,6.133333333333334,19.683333333333334,79.09,15.0,58.43,6.0,5.0,13.0,9.92,272.0,14.39,17.0,3.68,0.0,0.0,13.55,0,0,0,0,0,1,0,1,0
8.0,23.0,2017.0,75.19,15.0,58.41,6.0,75.19,15.0,58.43,6.0,0.21,53.96,0.63,0.07,0.0,0.0,0.0,1016.15,6.15,19.666666666666668,75.19,15.0,58.41,6.0,7.0,12.0,10.0,317.0,12.28,12.0,1.81,0.0,0.0,13.516666666666667,0,0,0,1,0,0,1,0,0
8.0,24.0,2017.0,72.29,12.0,52.75,6.0,72.29,12.0,58.41,6.0,0.38,54.71,0.72,0.11,0.0,0.0,0.0,1018.72,6.166666666666667,19.633333333333333,72.29,12.0,52.75,6.0,6.0,12.0,9.96,15.0,13.08,15.0,2.08,0.0,0.0,13.466666666666665,0,0,0,1,0,0,1,0,0
8.0,25.0,2017.0,72.14,15.0,56.36,5.0,72.14,15.0,52.75,6.0,0.16,50.94,0.66,0.14,0.0,0.0,0.0,1023.43,6.183333333333334,19.616666666666667,72.14,15.0,56.36,5.0,7.0,13.0,10.0,76.0,8.2,14.0,1.16,0.0,0.0,13.433333333333334,0,0,0,1,0,0,1,0,0
8.0,26.0,2017.0,75.83,14.0,62.03,7.0,75.83,14.0,56.36,5.0,0.47,54.6,0.67,0.17,0.0,0.0,0.0,1023.85,6.2,19.583333333333332,75.83,14.0,62.03,7.0,7.0,12.0,9.99,134.0,8.49,13.0,1.98,0.0,0.0,13.383333333333333,0,0,0,1,0,0,1,0,0
8.0,27.0,2017.0,77.04,15.0,64.2,7.0,77.04,15.0,62.03,7.0,0.71,57.62,0.68,0.2,0.0004,0.0069,0.39,1019.09,6.216666666666667,19.55,77.01,15.0,63.93,7.0,5.0,13.0,9.95,167.0,8.17,15.0,2.26,23.0,0.0,13.333333333333334,0,0,0,1,0,0,0,1,0
8.0,28.0,2017.0,77.49,14.0,61.88,7.0,77.49,14.0,64.2,7.0,0.85,62.11,0.81,0.23,0.0031,0.0124,0.63,1016.12,6.233333333333333,19.533333333333335,77.18,14.0,61.65,7.0,5.0,12.0,9.51,150.0,7.41,16.0,0.96,0.0,0.0,13.3,0,0,0,1,0,0,0,1,0
8.0,29.0,2017.0,73.14,11.0,59.86,6.0,73.14,11.0,61.88,7.0,0.66,62.48,0.84,0.26,0.0006,0.007,0.44,1016.81,6.25,19.5,72.61,11.0,59.85,6.0,5.0,12.0,8.39,31.0,6.35,14.0,1.34,13.0,0.0,13.25,0,0,0,1,0,0,0,1,0
8.0,30.0,2017.0,78.42,14.0,66.04,7.0,78.42,14.0,59.86,6.0,0.38,60.55,0.75,0.29,0.0,0.0,0.0,1017.47,6.266666666666667,19.466666666666665,78.28,14.0,66.01,7.0,6.0,12.0,8.97,343.0,6.4,16.0,0.46,0.0,0.0,13.2,0,0,0,1,0,0,1,0,0
8.0,31.0,2017.0,70.67,14.0,57.02,7.0,70.67,14.0,64.45,23.0,0.6,58.84,0.74,0.32,0.0,0.0,0.0,1019.82,6.283333333333333,19.45,70.67,14.0,57.02,7.0,5.0,12.0,9.65,26.0,15.65,15.0,4.92,0.0,0.0,13.166666666666666,0,0,0,1,0,0,1,0,0
9.0,1.0,2017.0,67.55,15.0,48.11,7.0,67.55,15.0,57.02,7.0,0.3,50.21,0.64,0.35,0.0,0.0,0.0,1020.86,6.3,19.416666666666668,67.55,15.0,48.11,7.0,6.0,12.0,10.0,68.0,13.16,9.0,4.22,0.0,0.0,13.116666666666667,0,0,0,1,0,0,1,0,0
9.0,2.0,2017.0,72.27,17.0,56.05,5.0,72.27,17.0,48.11,7.0,0.4,49.92,0.68,0.38,0.0041,0.0552,0.95,1016.78,6.316666666666666,19.383333333333333,72.27,17.0,56.05,5.0,7.0,13.0,9.81,295.0,5.88,16.0,0.2,21.0,0.0,13.066666666666666,0,0,0,0,0,1,0,1,0
9.0,3.0,2017.0,81.67,16.0,67.58,3.0,81.67,16.0,56.05,5.0,0.21,56.12,0.68,0.41,0.0,0.0,0.0,1014.72,6.333333333333333,19.366666666666667,81.67,16.0,67.58,3.0,6.0,11.0,9.77,266.0,10.31,13.0,1.19,0.0,0.0,13.033333333333335,0,0,0,1,0,0,1,0,0
9.0,4.0,2017.0,83.98,13.0,54.68,7.0,83.98,13.0,64.75,23.0,0.53,59.48,0.66,0.44,0.0,0.0,0.0,1008.27,6.35,19.333333333333332,81.22,12.0,54.68,7.0,5.0,11.0,9.86,248.0,15.72,12.0,3.45,0.0,0.0,12.983333333333333,0,0,0,1,0,0,1,0,0
9.0,5.0,2017.0,67.77,14.0,49.11,7.0,67.77,14.0,54.68,7.0,0.41,48.9,0.65,0.48,0.0,0.0,0.0,1011.6,6.366666666666666,19.3,67.77,14.0,49.11,7.0,6.0,12.0,9.98,295.0,15.21,15.0,4.73,0.0,0.0,12.933333333333334,0,0,0,0,1,0,1,0,0
9.0,6.0,2017.0,63.57,15.0,51.58,7.0,63.57,15.0,49.11,7.0,0.51,46.85,0.7,0.51,0.0,0.0,0.0,1015.56,6.383333333333334,19.283333333333335,63.57,15.0,51.58,7.0,5.0,11.0,10.0,318.0,10.38,14.0,2.9,0.0,0.0,12.900000000000002,0,0,0,1,0,0,1,0,0
9.0,7.0,2017.0,67.75,16.0,56.34,2.0,67.75,16.0,51.58,7.0,0.55,47.59,0.66,0.55,0.0,0.0,0.0,1016.98,6.4,19.25,67.75,16.0,56.34,2.0,5.0,12.0,10.0,282.0,12.05,11.0,2.92,0.0,0.0,12.85,0,0,0,1,0,0,1,0,0
9.0,8.0,2017.0,66.84,11.0,56.27,7.0,66.84,11.0,56.34,2.0,0.78,51.39,0.7,0.58,0.0,0.0,0.0,1022.27,6.416666666666667,19.216666666666665,66.84,11.0,56.27,7.0,5.0,12.0,10.0,51.0,10.61,17.0,1.87,0.0,0.0,12.799999999999997,0,0,0,1,0,0,1,0,0
9.0,9.0,2017.0,69.69,14.0,48.83,7.0,69.69,14.0,56.27,7.0,0.22,50.41,0.65,0.62,0.0,0.0,0.0,1028.28,6.433333333333334,19.2,69.69,14.0,48.83,7.0,7.0,13.0,10.0,91.0,11.69,13.0,3.26,0.0,0.0,12.766666666666666,0,0,0,0,1,0,1,0,0
9.0,10.0,2017.0,68.73,16.0,50.08,7.0,68.73,16.0,48.83,7.0,0.0,48.42,0.66,0.65,0.0,0.0,0.0,1029.18,6.45,19.166666666666668,68.73,16.0,50.08,7.0,7.0,12.0,10.0,101.0,9.59,14.0,2.09,0.0,0.0,12.716666666666669,1,0,0,0,0,0,1,0,0
9.0,11.0,2017.0,72.47,14.0,54.64,5.0,72.47,14.0,50.08,7.0,0.08,50.58,0.69,0.69,0.0,0.0,0.0,1023.77,6.466666666666667,19.133333333333333,72.47,14.0,54.64,5.0,7.0,12.0,9.97,71.0,7.31,15.0,0.93,0.0,0.0,12.666666666666666,1,0,0,0,0,0,1,0,0
9.0,12.0,2017.0,74.25,15.0,61.34,4.0,74.25,15.0,54.64,5.0,0.29,54.72,0.73,0.73,0.0,0.0,0.0,1014.74,6.483333333333333,19.1,74.25,15.0,61.34,4.0,6.0,12.0,9.93,37.0,10.28,15.0,2.15,0.0,0.0,12.616666666666667,0,0,0,0,1,0,1,0,0
9.0,13.0,2017.0,72.88,14.0,59.9,5.0,72.88,14.0,61.34,4.0,0.76,60.6,0.84,0.77,0.001,0.0134,0.63,1008.26,6.5,19.083333333333332,72.64,14.0,59.82,5.0,5.0,12.0,9.14,82.0,5.84,14.0,0.96,9.0,0.0,12.583333333333332,0,0,0,1,0,0,0,1,0
9.0,14.0,2017.0,79.51,16.0,62.05,6.0,79.51,16.0,59.9,5.0,0.46,61.42,0.8,0.8,0.0,0.0,0.0,1011.43,6.516666666666667,19.05,79.16,16.0,61.99,6.0,5.0,12.0,7.37,170.0,6.54,15.0,0.92,0.0,0.0,12.533333333333335,0,0,1,0,0,0,1,0,0
9.0,15.0,2017.0,86.77,16.0,65.55,7.0,86.77,16.0,62.05,6.0,0.02,61.94,0.69,0.84,0.0,0.0,0.0,1015.43,6.533333333333333,19.016666666666666,86.22,16.0,65.21,7.0,7.0,13.0,9.97,163.0,10.19,14.0,2.78,0.0,0.0,12.483333333333333,1,0,0,0,0,0,1,0,0
9.0,16.0,2017.0,87.51,15.0,69.11,7.0,87.51,15.0,65.55,7.0,0.16,63.06,0.66,0.88,0.0,0.0,0.0,1017.22,6.55,18.983333333333334,86.5,15.0,68.66,7.0,5.0,11.0,9.88,177.0,10.54,14.0,3.01,0.0,0.0,12.433333333333334,0,0,0,1,0,0,1,0,0
9.0,17.0,2017.0,86.96,13.0,58.37,7.0,86.96,13.0,67.08,23.0,0.48,64.05,0.7,0.92,0.0,0.0,0.0,1017.09,6.566666666666666,18.966666666666665,84.47,13.0,58.37,7.0,6.0,12.0,9.94,253.0,8.07,13.0,0.82,0.0,0.0,12.399999999999999,0,0,0,1,0,0,1,0,0
9.0,18.0,2017.0,74.54,13.0,65.91,5.0,74.54,13.0,58.37,7.0,0.35,56.67,0.71,0.95,0.0,0.0,0.0,1017.89,6.583333333333333,18.933333333333334,74.54,13.0,65.3,5.0,6.0,13.0,10.0,44.0,9.4,15.0,2.62,0.0,0.0,12.350000000000001,0,0,0,0,0,1,1,0,0
9.0,19.0,2017.0,76.11,16.0,64.12,6.0,76.11,16.0,65.91,5.0,0.64,64.28,0.85,0.99,0.0083,0.075,0.94,1013.38,6.6,18.9,75.55,16.0,63.66,6.0,4.0,12.0,7.93,54.0,7.86,14.0,1.47,3.0,0.0,12.299999999999999,0,0,0,1,0,0,0,1,0
9.0,20.0,2017.0,96.1,16.0,73.08,7.0,96.1,16.0,64.12,6.0,0.11,66.6,0.73,0.02,0.0,0.0,0.0,1011.94,6.616666666666667,18.866666666666667,90.81,16.0,72.05,7.0,6.0,13.0,8.31,174.0,13.15,17.0,3.05,0.0,0.0,12.25,0,0,0,0,1,0,1,0,0
9.0,21.0,2017.0,95.95,16.0,72.35,7.0,95.95,16.0,73.08,7.0,0.34,68.94,0.68,0.05,0.0,0.0,0.0,1014.83,6.633333333333333,18.833333333333332,92.06,15.0,71.44,7.0,5.0,12.0,9.92,175.0,6.62,14.0,1.25,0.0,0.0,12.2,0,0,0,1,0,0,1,0,0
9.0,22.0,2017.0,97.24,15.0,71.19,7.0,97.24,15.0,72.35,7.0,0.15,68.24,0.65,0.09,0.0,0.0,0.0,1016.72,6.65,18.816666666666666,93.46,15.0,70.44,7.0,6.0,12.0,9.95,185.0,8.74,13.0,1.51,0.0,0.0,12.166666666666666,0,0,0,0,1,0,1,0,0
9.0,23.0,2017.0,95.86,14.0,69.36,7.0,95.86,14.0,71.19,7.0,0.06,67.51,0.66,0.12,0.0,0.0,0.0,1017.19,6.666666666666667,18.783333333333335,92.09,14.0,68.75,7.0,6.0,12.0,9.78,120.0,7.28,15.0,1.0,0.0,0.0,12.116666666666667,0,0,0,1,0,0,1,0,0
9.0,24.0,2017.0,91.35,13.0,67.27,7.0,91.35,13.0,69.36,7.0,0.07,64.69,0.64,0.15,0.0,0.0,0.0,1017.1,6.683333333333334,18.75,89.9,15.0,67.27,7.0,5.0,11.0,9.86,139.0,7.88,16.0,1.1,0.0,0.0,12.066666666666666,0,0,0,1,0,0,1,0,0
9.0,25.0,2017.0,90.31,14.0,69.75,6.0,90.31,14.0,67.27,7.0,0.14,60.66,0.57,0.18,0.0,0.0,0.0,1014.52,6.716666666666667,18.716666666666665,90.31,14.0,69.65,6.0,5.0,12.0,9.97,141.0,8.7,17.0,1.54,0.0,0.0,11.999999999999998,0,0,0,1,0,0,1,0,0
9.0,26.0,2017.0,91.08,15.0,63.11,7.0,91.08,15.0,69.75,6.0,0.34,62.67,0.59,0.21,0.0,0.0,0.0,1013.19,6.733333333333333,18.7,90.33,15.0,63.11,7.0,5.0,12.0,9.96,229.0,11.88,14.0,2.25,0.0,0.0,11.966666666666665,0,0,0,1,0,0,1,0,0
9.0,27.0,2017.0,69.54,15.0,52.31,7.0,73.49,0.0,58.97,23.0,0.55,53.42,0.64,0.24,0.0,0.0,0.0,1018.21,6.75,18.666666666666668,69.54,15.0,52.31,7.0,5.0,12.0,10.0,334.0,10.63,15.0,4.51,0.0,0.0,11.916666666666668,0,0,0,1,0,0,1,0,0
9.0,28.0,2017.0,70.18,16.0,58.14,7.0,70.18,16.0,52.31,7.0,0.11,46.85,0.61,0.27,0.0,0.0,0.0,1021.19,6.766666666666667,18.633333333333333,70.18,16.0,58.14,7.0,5.0,12.0,10.0,331.0,7.63,15.0,1.39,0.0,0.0,11.866666666666667,0,0,0,0,1,0,1,0,0
9.0,29.0,2017.0,66.89,14.0,53.98,7.0,66.89,14.0,58.14,7.0,0.44,48.06,0.6,0.3,0.0,0.0,0.0,1022.34,6.783333333333333,18.6,66.89,14.0,53.98,7.0,5.0,12.0,10.0,357.0,13.74,16.0,3.49,0.0,0.0,11.816666666666668,0,0,0,0,1,0,1,0,0
9.0,30.0,2017.0,65.19,15.0,50.14,7.0,65.19,15.0,53.98,7.0,0.21,46.0,0.6,0.33,0.0,0.0,0.0,1028.31,6.8,18.583333333333332,65.19,15.0,50.14,7.0,5.0,12.0,10.0,60.0,25.01,0.0,5.3,0.0,0.0,11.783333333333331,0,0,0,0,1,0,1,0,0
10.0,1.0,2017.0,68.8,15.0,60.81,2.0,68.8,15.0,50.14,7.0,0.31,43.16,0.55,0.36,0.0,0.0,0.0,1023.0,6.816666666666666,18.55,68.8,15.0,60.81,2.0,4.0,12.0,10.0,138.0,10.96,13.0,3.56,0.0,0.0,11.733333333333334,0,0,0,1,0,0,1,0,0
10.0,2.0,2017.0,81.31,14.0,67.07,7.0,81.31,14.0,60.81,2.0,0.53,51.4,0.52,0.39,0.0,0.0,0.0,1020.48,6.833333333333333,18.516666666666666,81.31,14.0,67.07,7.0,4.0,12.0,10.0,163.0,12.49,13.0,4.52,0.0,0.0,11.683333333333334,0,0,0,1,0,0,1,0,0
10.0,3.0,2017.0,77.76,16.0,71.07,0.0,77.76,16.0,67.07,7.0,0.6,62.24,0.73,0.43,0.0001,0.0012,0.22,1023.33,6.85,18.5,77.07,16.0,70.29,0.0,3.0,11.0,9.86,190.0,19.21,12.0,6.1,13.0,0.0,11.65,0,0,0,1,0,0,0,1,0
10.0,4.0,2017.0,71.76,7.0,56.27,7.0,72.0,4.0,61.49,23.0,0.77,61.26,0.79,0.46,0.0013,0.0208,0.7,1024.37,6.866666666666667,18.466666666666665,70.88,7.0,56.27,7.0,3.0,11.0,9.72,228.0,11.92,1.0,1.96,11.0,0.0,11.599999999999998,0,0,0,1,0,0,0,1,0
10.0,5.0,2017.0,72.95,14.0,61.08,7.0,72.95,14.0,56.27,7.0,0.51,52.47,0.66,0.49,0.0001,0.0016,0.19,1020.98,6.883333333333333,18.433333333333334,72.95,14.0,60.92,7.0,4.0,11.0,9.96,59.0,6.11,18.0,0.99,23.0,0.0,11.55,0,0,0,1,0,0,0,1,0
10.0,6.0,2017.0,68.58,17.0,66.78,21.0,68.58,17.0,61.08,7.0,1.0,61.88,0.92,0.53,0.0103,0.0653,1.0,1014.26,6.9,18.416666666666668,67.78,17.0,66.1,21.0,3.0,11.0,5.49,129.0,9.29,23.0,1.38,4.0,0.0,11.516666666666667,0,0,0,0,0,1,0,1,0
10.0,7.0,2017.0,78.66,15.0,54.45,7.0,78.66,15.0,60.66,23.0,0.85,60.85,0.79,0.57,0.0159,0.1605,1.0,1003.0,6.916666666666667,18.383333333333333,78.33,15.0,54.45,7.0,3.0,11.0,9.31,200.0,17.98,12.0,6.04,17.0,0.0,11.466666666666665,0,0,0,0,0,1,0,1,0
10.0,8.0,2017.0,77.99,16.0,52.49,7.0,77.99,16.0,54.45,7.0,0.1,53.87,0.7,0.6,0.0,0.0,0.0,1008.01,6.933333333333334,18.35,77.99,16.0,52.49,7.0,5.0,13.0,9.99,198.0,16.38,0.0,1.99,0.0,0.0,11.416666666666668,1,0,0,0,0,0,1,0,0
10.0,9.0,2017.0,79.38,14.0,60.75,3.0,79.38,14.0,52.49,7.0,0.16,54.56,0.72,0.64,0.0,0.0,0.0,1011.98,6.95,18.333333333333332,79.38,14.0,60.75,3.0,4.0,11.0,9.98,35.0,7.49,21.0,0.38,0.0,0.0,11.383333333333333,0,0,0,1,0,0,1,0,0
10.0,10.0,2017.0,62.78,9.0,56.76,8.0,62.78,9.0,58.13,19.0,0.88,56.31,0.84,0.68,0.0203,0.1545,1.0,1018.62,6.983333333333333,18.3,62.78,9.0,56.76,8.0,3.0,12.0,9.09,34.0,13.91,13.0,5.11,19.0,0.0,11.316666666666666,0,0,0,0,0,1,0,1,0
10.0,11.0,2017.0,57.79,12.0,55.77,8.0,61.24,0.0,56.76,8.0,1.0,55.78,0.93,0.72,0.0264,0.1421,1.0,1017.19,7.0,18.266666666666666,57.79,12.0,55.77,8.0,3.0,12.0,6.67,58.0,15.02,2.0,5.75,4.0,0.0,11.266666666666666,0,0,0,0,0,1,0,1,0
10.0,12.0,2017.0,59.02,17.0,54.23,7.0,59.02,17.0,55.77,8.0,1.0,54.04,0.89,0.75,0.0,0.0003,0.0,1020.88,7.016666666666667,18.25,59.02,17.0,54.23,7.0,3.0,12.0,9.4,115.0,6.36,0.0,1.72,1.0,0.0,11.233333333333334,0,1,0,0,0,0,1,0,0
10.0,13.0,2017.0,72.62,16.0,61.53,8.0,72.62,16.0,54.23,7.0,0.68,56.28,0.8,0.79,0.0,0.0,0.0,1019.51,7.033333333333333,18.216666666666665,72.62,16.0,61.28,8.0,4.0,12.0,9.22,179.0,9.49,13.0,1.89,0.0,0.0,11.183333333333332,0,0,0,1,0,0,1,0,0
10.0,14.0,2017.0,65.25,19.0,56.54,8.0,65.81,20.0,61.53,8.0,0.99,60.87,0.93,0.83,0.1134,0.4867,1.0,1015.07,7.05,18.183333333333334,64.58,19.0,56.54,8.0,3.0,12.0,5.21,123.0,10.03,20.0,1.48,21.0,0.0,11.133333333333333,0,0,0,0,0,1,0,1,0
10.0,15.0,2017.0,59.71,7.0,42.53,7.0,67.25,4.0,48.79,22.0,0.94,51.03,0.81,0.86,0.0257,0.2535,1.0,1014.3,7.066666666666666,18.166666666666668,59.71,7.0,42.53,7.0,3.0,12.0,9.32,274.0,19.45,10.0,4.92,0.0,0.0,11.100000000000001,0,0,0,0,0,1,0,1,0
10.0,16.0,2017.0,62.52,16.0,47.58,6.0,62.52,16.0,42.53,7.0,0.12,40.14,0.68,0.9,0.0,0.0,0.0,1024.88,7.083333333333333,18.133333333333333,62.52,16.0,47.75,0.0,4.0,12.0,10.0,251.0,10.72,15.0,2.28,0.0,0.0,11.05,0,0,0,0,1,0,1,0,0
10.0,17.0,2017.0,69.97,15.0,48.1,7.0,69.97,15.0,47.58,6.0,0.04,41.91,0.57,0.93,0.0,0.0,0.0,1021.71,7.1,18.116666666666667,69.97,15.0,48.63,7.0,4.0,12.0,10.0,214.0,15.76,13.0,4.41,0.0,0.0,11.016666666666667,1,0,0,0,0,0,1,0,0
10.0,18.0,2017.0,70.58,16.0,51.65,8.0,70.58,16.0,48.1,7.0,0.01,43.43,0.57,0.97,0.0,0.0,0.0,1019.32,7.133333333333334,18.083333333333332,70.58,16.0,51.65,8.0,4.0,12.0,10.0,194.0,15.02,16.0,4.82,0.0,0.0,10.95,1,0,0,0,0,0,1,0,0
10.0,19.0,2017.0,67.35,14.0,53.73,3.0,67.35,14.0,51.65,8.0,0.12,39.66,0.52,0.01,0.0,0.0,0.0,1020.22,7.15,18.066666666666666,67.35,14.0,53.73,3.0,4.0,12.0,9.99,200.0,8.86,0.0,0.69,0.0,0.0,10.916666666666666,1,0,0,0,0,0,1,0,0
10.0,20.0,2017.0,78.37,15.0,61.09,6.0,78.37,15.0,53.73,3.0,0.12,49.15,0.58,0.04,0.0,0.0,0.0,1019.67,7.166666666666667,18.033333333333335,78.37,15.0,61.09,6.0,4.0,12.0,9.97,185.0,11.38,15.0,3.29,0.0,0.0,10.866666666666667,0,0,0,0,1,0,1,0,0
10.0,21.0,2017.0,76.05,16.0,65.02,7.0,76.05,16.0,61.09,6.0,0.35,54.48,0.63,0.07,0.0,0.0,0.0,1016.71,7.183333333333334,18.016666666666666,76.05,16.0,65.02,7.0,3.0,11.0,9.99,179.0,15.18,16.0,5.82,0.0,0.0,10.833333333333332,0,0,0,1,0,0,1,0,0
10.0,22.0,2017.0,69.93,14.0,51.31,6.0,69.93,14.0,51.96,18.0,0.86,55.35,0.8,0.1,0.0105,0.0564,1.0,1014.76,7.2,17.983333333333334,69.7,14.0,51.31,6.0,3.0,13.0,8.53,178.0,14.27,15.0,2.8,23.0,0.0,10.783333333333335,0,0,0,0,0,1,0,1,0
10.0,23.0,2017.0,52.65,11.0,41.73,8.0,52.65,11.0,51.23,21.0,0.98,49.51,0.92,0.13,0.0318,0.1131,0.99,1008.8,7.216666666666667,17.966666666666665,52.65,11.0,45.27,8.0,2.0,11.0,8.27,329.0,11.78,23.0,2.5,5.0,0.0,10.749999999999998,0,0,0,0,0,1,0,1,0
10.0,24.0,2017.0,43.48,7.0,35.1,7.0,50.59,0.0,39.7,11.0,0.95,42.8,0.9,0.16,0.0272,0.0721,1.0,1003.52,7.25,17.933333333333334,46.34,7.0,37.29,5.0,2.0,11.0,8.55,267.0,13.51,9.0,5.29,9.0,0.0,10.683333333333334,0,0,0,0,0,1,0,1,0
10.0,25.0,2017.0,52.14,16.0,37.1,5.0,52.14,16.0,35.1,7.0,0.29,34.45,0.72,0.19,0.0,0.0,0.0,1008.83,7.266666666666667,17.916666666666668,52.14,16.0,37.1,5.0,3.0,12.0,10.0,265.0,8.74,11.0,1.91,0.0,0.0,10.650000000000002,0,0,0,1,0,0,1,0,0
10.0,26.0,2017.0,59.15,15.0,34.47,8.0,59.15,15.0,37.1,5.0,0.34,38.89,0.71,0.22,0.0,0.0,0.0,1007.95,7.283333333333333,17.9,59.15,15.0,39.25,8.0,3.0,12.0,9.98,149.0,14.06,17.0,3.63,0.0,0.0,10.616666666666665,0,0,0,1,0,0,1,0,0
10.0,27.0,2017.0,36.12,17.0,32.45,8.0,54.99,0.0,32.75,11.0,0.85,32.13,0.69,0.25,0.0,0.0,0.0,1008.09,7.3,17.866666666666667,40.46,17.0,35.98,7.0,2.0,11.0,10.0,249.0,16.65,13.0,6.25,0.0,0.0,10.566666666666666,0,1,0,0,0,0,1,0,0
10.0,28.0,2017.0,39.42,18.0,33.53,8.0,39.42,18.0,32.07,9.0,0.99,31.15,0.76,0.28,0.0002,0.0017,0.31,1011.56,7.333333333333333,17.85,39.71,17.0,33.53,8.0,2.0,11.0,9.85,262.0,13.9,12.0,4.44,8.0,0.0,10.51666666666667,0,1,0,0,0,0,0,1,0
10.0,29.0,2017.0,44.92,16.0,39.9,6.0,44.92,16.0,33.53,8.0,0.53,28.5,0.64,0.31,0.0,0.0,0.0,1011.09,7.35,17.833333333333332,46.11,16.0,41.72,20.0,3.0,12.0,10.0,246.0,8.74,14.0,2.33,0.0,0.0,10.483333333333333,0,0,0,0,1,0,1,0,0
10.0,30.0,2017.0,44.37,13.0,28.58,2.0,44.37,13.0,33.28,23.0,0.94,31.66,0.63,0.34,0.0,0.0,0.0,1006.87,7.366666666666666,17.8,48.09,13.0,34.56,8.0,2.0,11.0,10.0,265.0,21.37,15.0,6.43,0.0,0.0,10.433333333333334,0,0,0,1,0,0,1,0,0
10.0,31.0,2017.0,39.39,15.0,34.87,8.0,39.39,15.0,28.58,2.0,0.89,23.47,0.59,0.37,0.0,0.0,0.0,1019.08,7.383333333333334,17.783333333333335,39.39,15.0,35.49,22.0,2.0,11.0,10.0,265.0,17.88,1.0,4.57,0.0,0.0,10.400000000000002,0,0,0,1,0,0,1,0,0
11.0,1.0,2017.0,41.33,19.0,38.5,20.0,42.89,23.0,34.87,8.0,0.97,32.87,0.77,0.41,0.0091,0.0589,0.98,1015.34,7.4,17.766666666666666,43.08,14.0,41.68,20.0,2.0,11.0,8.43,159.0,10.4,13.0,3.32,20.0,0.0,10.366666666666665,0,0,0,0,0,1,0,1,0
11.0,2.0,2017.0,50.79,13.0,36.76,8.0,50.79,13.0,43.5,0.0,0.99,46.08,0.94,0.44,0.0012,0.0046,0.63,1013.3,7.433333333333334,17.733333333333334,50.79,13.0,40.15,7.0,2.0,11.0,4.35,352.0,4.91,22.0,0.85,18.0,0.0,10.3,0,0,1,0,0,0,0,1,0
11.0,3.0,2017.0,44.54,15.0,39.75,5.0,45.34,0.0,36.76,8.0,0.77,37.88,0.78,0.47,0.0,0.0,0.0,1025.26,7.45,17.716666666666665,47.44,16.0,43.63,8.0,2.0,11.0,9.63,20.0,10.89,14.0,4.32,0.0,0.0,10.266666666666666,0,0,0,1,0,0,1,0,0
11.0,4.0,2017.0,48.09,19.0,48.64,20.0,49.9,23.0,39.75,5.0,0.83,42.72,0.89,0.52,0.013,0.0874,0.98,1016.52,7.466666666666667,17.7,48.09,19.0,48.64,20.0,2.0,11.0,4.92,108.0,12.11,5.0,3.14,11.0,0.0,10.233333333333333,0,0,0,0,0,1,0,1,0
11.0,5.0,2017.0,50.65,11.0,29.68,6.0,50.65,11.0,43.16,23.0,1.0,47.38,0.92,0.55,0.0008,0.0077,0.71,1009.79,6.483333333333333,16.683333333333334,50.65,11.0,32.5,7.0,2.0,10.0,5.26,343.0,10.76,23.0,1.92,13.0,0.0,10.2,0,0,1,0,0,0,0,1,0
11.0,6.0,2017.0,37.77,15.0,35.15,6.0,40.49,23.0,29.68,6.0,0.66,31.25,0.74,0.59,0.0,0.0,0.0,1023.4,6.516666666666667,16.666666666666668,41.07,15.0,38.08,5.0,2.0,10.0,10.0,2.0,10.11,1.0,3.93,0.0,0.0,10.150000000000002,0,0,0,1,0,0,1,0,0
11.0,7.0,2017.0,41.67,13.0,28.65,7.0,41.67,13.0,33.09,23.0,0.62,31.92,0.72,0.63,0.0,0.0,0.0,1026.68,6.533333333333333,16.65,44.74,13.0,28.65,7.0,2.0,10.0,10.0,20.0,13.29,11.0,3.84,0.0,0.0,10.116666666666665,0,0,0,1,0,0,1,0,0
11.0,8.0,2017.0,46.39,15.0,32.46,0.0,46.39,15.0,28.65,7.0,0.02,27.18,0.71,0.67,0.0,0.0,0.0,1026.26,6.55,16.633333333333333,46.39,15.0,32.46,0.0,3.0,11.0,9.93,265.0,7.79,14.0,1.24,0.0,0.0,10.083333333333332,1,0,0,0,0,0,1,0,0
